artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",352.826,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06490.mid",https://www.youtube.com/watch?v=ovMwxX7LrAw
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",384.293,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06491.mid",https://www.youtube.com/watch?v=QqQY2zEJcnw
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",384.16,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06492.mid",https://www.youtube.com/watch?v=wCThkP1NN4w
Emil Gilels,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",450,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06493.mid",https://www.youtube.com/watch?v=UAFZq2kjmGM
Maurizio Pollini,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",363.213,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06494.mid",https://www.youtube.com/watch?v=3NrzfKzJJvU
Walter Gieseking,8,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile, molto espressivo",376.25,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06495.mid",https://www.youtube.com/watch?v=mJTvtMQoWOM
Walter Gieseking,8,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",376.173,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06496.mid",https://www.youtube.com/watch?v=jkoGVDh2nrM
Walter Gieseking,8,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",323.506,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06497.mid",https://www.youtube.com/watch?v=790yyvcHvR0
Walter Gieseking,8,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",380.68,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06498.mid",https://www.youtube.com/watch?v=O9ELZjDvyIM
Daniel Barenboim,9,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",446.306,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06499.mid",https://www.youtube.com/watch?v=EdGzKCoEcqc
Daniel Barenboim,9,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",434.933,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06500.mid",https://www.youtube.com/watch?v=9R8Io9h-edI
Claudio Arrau,11,"Sonata No. 31 in A-flat Major, Op. 110: I. Moderato cantabile, molto espressivo",423.466,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06501.mid",https://www.youtube.com/watch?v=5m8SbI3lz8w
Claudio Arrau,11,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",437.96,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06502.mid",https://www.youtube.com/watch?v=pNXsswr2W2A
Claudio Arrau,11,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",432.733,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06503.mid",https://www.youtube.com/watch?v=HVm-9MLfM4k
Claudio Arrau,11,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",432.133,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06504.mid",https://www.youtube.com/watch?v=onQ7vSkdWCE
Claudio Arrau,11,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",435.133,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06505.mid",https://www.youtube.com/watch?v=3-vxSzs3JWc
Glenn Gould,15,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",416.626,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06506.mid",https://www.youtube.com/watch?v=NKMhMXQiodk
Glenn Gould,15,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo - Remastered",415.346,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06507.mid",https://www.youtube.com/watch?v=1QfNNZyrvwg
Alfred Brendel,19,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",331.52,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06508.mid",https://www.youtube.com/watch?v=Y2LcVkUCQ4g
Alfred Brendel,19,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile, molto espressivo",331.506,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06509.mid",https://www.youtube.com/watch?v=VL_uvp4a3uw
Alfred Brendel,19,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",399.386,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06510.mid",https://www.youtube.com/watch?v=sztheZ4pinA
Alfred Brendel,19,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",427,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06511.mid",https://www.youtube.com/watch?v=S5lMmhu5zIc
Alfred Brendel,19,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",369.826,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06512.mid",https://www.youtube.com/watch?v=_rUoP8TvQGI
Robert Casadesus,21,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",355.493,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06513.mid",https://www.youtube.com/watch?v=KN0wlG2cHzo
Artur Schnabel,23,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile, molto espressivo",394.893,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06514.mid",https://www.youtube.com/watch?v=AQPxAczxqSM
Artur Schnabel,23,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",397.226,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06515.mid",https://www.youtube.com/watch?v=_-tSiI80dUI
Artur Schnabel,23,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",395.08,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06516.mid",https://www.youtube.com/watch?v=7WLYxLqKxp4
Artur Schnabel,23,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",397.213,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06517.mid",https://www.youtube.com/watch?v=PpIvjwk8F9I
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",365.24,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06518.mid",https://www.youtube.com/watch?v=grYi2YzUwGk
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",448.96,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06519.mid",https://www.youtube.com/watch?v=Rx3_MeolSqU
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",403.586,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06520.mid",https://www.youtube.com/watch?v=5ujhXTLozaE
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",387.666,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06521.mid",https://www.youtube.com/watch?v=YcT2fmVliG0
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",389.92,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06522.mid",https://www.youtube.com/watch?v=CMWc-DILNM0
Friedrich Gulda,24,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",448.946,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06523.mid",https://www.youtube.com/watch?v=6gg0w7YtrPI
Mitsuko Uchida,26,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",400.093,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06524.mid",https://www.youtube.com/watch?v=GeJtgsrVdkM
Wilhelm Kempff,28,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.493,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06525.mid",https://www.youtube.com/watch?v=RKBPzibk2rg
Wilhelm Kempff,28,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressione",366.026,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06526.mid",https://www.youtube.com/watch?v=uT0A7pWl-C4
Wilhelm Kempff,28,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",377,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06527.mid",https://www.youtube.com/watch?v=FICDstU-KS0
Wilhelm Kempff,28,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",364,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06528.mid",https://www.youtube.com/watch?v=kwAyS_GiEkc
Wilhelm Kempff,28,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06529.mid",https://www.youtube.com/watch?v=HCEW6xVf_3g
Wilhelm Kempff,28,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",397.386,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06530.mid",https://www.youtube.com/watch?v=wYwTLg7QUKY
Edwin Fischer,31,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",431.933,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06531.mid",https://www.youtube.com/watch?v=J-YZrGXF5cE
Edwin Fischer,31,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",367.546,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06532.mid",https://www.youtube.com/watch?v=yVMhj2fralU
Edwin Fischer,31,"Piano Sonata in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",364.093,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06533.mid",https://www.youtube.com/watch?v=4fTkgS8Qy9A
Edwin Fischer,31,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",364.426,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06534.mid",https://www.youtube.com/watch?v=BrjWVKgOV4k
Myra Hess,35,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",390.594,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06535.mid",https://www.youtube.com/watch?v=-HLQ3qeCXKU
Myra Hess,35,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",393.426,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06536.mid",https://www.youtube.com/watch?v=zXqp7AWCOfY
Hélène Grimaud,38,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",400.12,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06537.mid",https://www.youtube.com/watch?v=WEQqTZa25_o
Hélène Grimaud,38,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",409.56,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06538.mid",https://www.youtube.com/watch?v=ojnVXJuSMNY
Alexandre Tharaud,43,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",392.026,Ludwig van Beethoven,1190,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06539.mid",https://www.youtube.com/watch?v=vlEOE07m9HY
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Allegro ma non troppo (Live)",640.853,Ludwig van Beethoven,1191,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06540.mid",https://www.youtube.com/watch?v=B3wyU4bG874
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga. Allegro ma non troppo",702.773,Ludwig van Beethoven,1191,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06541.mid",https://www.youtube.com/watch?v=nBg0RhLQa-M
Sviatoslav Richter,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga: Allegro ma non troppo",699.106,Ludwig van Beethoven,1191,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06542.mid",https://www.youtube.com/watch?v=0foD7ny9jPY
Maurizio Pollini,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga. Allegro ma non troppo",585.986,Ludwig van Beethoven,1193,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06543.mid",https://www.youtube.com/watch?v=8T6idJST9U0
Maurizio Pollini,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga. Allegro ma non troppo",573,Ludwig van Beethoven,1193,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06544.mid",https://www.youtube.com/watch?v=7wtQBOlP-Bw
Walter Gieseking,8,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga. Allegro ma non troppo",643.466,Ludwig van Beethoven,1191,,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06545.mid",https://www.youtube.com/watch?v=dWE6Ikw_q8I
